SIMULATE-EX|Main PlantRoom|Done|4.1s
  DUCT MVHR-03|Damper:3.77016756905621->Junction:Part O Branch Junction var4  n=8760 min=0.004 max=0.016 mean=0.009
  DUCT MVHR-03|Damper:3.77016756905621->Junction:Part O Branch Junction var5  n=8760 min=3.579 max=88.790 mean=26.213
  DUCT MVHR-03|Damper:3.77016756905621->Junction:Part O Branch Junction var6  n=8760 min=11.454 max=33.763 mean=20.602
  DUCT MVHR-03|Damper:3.77016756905621->Junction:Part O Branch Junction var7  n=8760 min=32.260 max=116.798 mean=58.971
  DUCT MVHR-03|Damper:3.77016756905621->Junction:Part O Branch Junction var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-03|Junction:Part O Branch Junction->Damper:25.9136333569714 var1  n=8760 min=55.000 max=55.000 mean=55.000
  DUCT MVHR-03|Junction:Part O Branch Junction->Damper:25.9136333569714 var2  n=8760 min=-196.621 max=-196.621 mean=-196.621
  DUCT MVHR-03|Junction:Part O Branch Junction->Damper:25.9136333569714 var3  n=8760 min=9.886 max=34.039 mean=16.682
  DUCT MVHR-03|Junction:Part O Branch Junction->Damper:25.9136333569714 var4  n=8760 min=0.002 max=0.014 mean=0.006
  DUCT MVHR-03|Junction:Part O Branch Junction->Damper:25.9136333569714 var5  n=8760 min=23.672 max=86.986 mean=53.584
  DUCT MVHR-03|Junction:Part O Branch Junction->Damper:25.9136333569714 var6  n=8760 min=4.098 max=23.179 mean=11.551
  DUCT MVHR-03|Junction:Part O Branch Junction->Damper:25.9136333569714 var7  n=8760 min=16.560 max=67.753 mean=32.980
  DUCT MVHR-03|Junction:Part O Branch Junction->Damper:25.9136333569714 var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-03|Fan:Return Air Fan->Junction:Junction Return             var1  n=8760 min=63.000 max=63.000 mean=63.000
  DUCT MVHR-03|Fan:Return Air Fan->Junction:Junction Return             var2  n=8760 min=0.000 max=0.000 mean=0.000
  DUCT MVHR-03|Fan:Return Air Fan->Junction:Junction Return             var3  n=8760 min=11.996 max=33.028 mean=19.139
  DUCT MVHR-03|Fan:Return Air Fan->Junction:Junction Return             var4  n=8760 min=0.003 max=0.015 mean=0.007
  DUCT MVHR-03|Fan:Return Air Fan->Junction:Junction Return             var5  n=8760 min=20.721 max=79.947 mean=48.238
  DUCT MVHR-03|Fan:Return Air Fan->Junction:Junction Return             var6  n=8760 min=5.496 max=23.165 mean=12.892
  DUCT MVHR-03|Fan:Return Air Fan->Junction:Junction Return             var7  n=8760 min=19.258 max=67.736 mean=36.271
  DUCT MVHR-03|Fan:Return Air Fan->Junction:Junction Return             var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-03|Damper:3.15444375498756->SystemZone:Bedroom 2_6          var1  n=8760 min=63.000 max=63.000 mean=63.000
  DUCT MVHR-03|Damper:3.15444375498756->SystemZone:Bedroom 2_6          var2  n=8760 min=202.252 max=202.252 mean=202.252
  DUCT MVHR-03|Damper:3.15444375498756->SystemZone:Bedroom 2_6          var3  n=8760 min=-5.900 max=30.600 mean=10.000
  DUCT MVHR-03|Damper:3.15444375498756->SystemZone:Bedroom 2_6          var4  n=8760 min=0.002 max=0.014 mean=0.006
  DUCT MVHR-03|Damper:3.15444375498756->SystemZone:Bedroom 2_6          var5  n=8760 min=33.000 max=100.000 mean=79.723
  DUCT MVHR-03|Damper:3.15444375498756->SystemZone:Bedroom 2_6          var6  n=8760 min=-6.051 max=22.561 mean=8.124
  DUCT MVHR-03|Damper:3.15444375498756->SystemZone:Bedroom 2_6          var7  n=8760 min=-0.606 max=65.504 mean=25.599
  DUCT MVHR-03|Damper:3.15444375498756->SystemZone:Bedroom 2_6          var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-03|Damper:171.427909252452->SystemZone:Ensuite_8            var1  n=8760 min=8.000 max=8.000 mean=8.000
  DUCT MVHR-03|Damper:171.427909252452->SystemZone:Ensuite_8            var2  n=8760 min=-196.624 max=-196.624 mean=-196.624
  DUCT MVHR-03|Damper:171.427909252452->SystemZone:Ensuite_8            var3  n=8760 min=9.886 max=34.039 mean=16.682
  DUCT MVHR-03|Damper:171.427909252452->SystemZone:Ensuite_8            var4  n=8760 min=0.002 max=0.014 mean=0.006
  DUCT MVHR-03|Damper:171.427909252452->SystemZone:Ensuite_8            var5  n=8760 min=23.672 max=86.986 mean=53.584
  DUCT MVHR-03|Damper:171.427909252452->SystemZone:Ensuite_8            var6  n=8760 min=4.098 max=23.179 mean=11.551
  DUCT MVHR-03|Damper:171.427909252452->SystemZone:Ensuite_8            var7  n=8760 min=16.560 max=67.753 mean=32.980
  DUCT MVHR-03|Damper:171.427909252452->SystemZone:Ensuite_8            var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-03|Fan:Fresh Air Fan->Damper:3.15444375498756               var1  n=8760 min=63.000 max=63.000 mean=63.000
  DUCT MVHR-03|Fan:Fresh Air Fan->Damper:3.15444375498756               var2  n=8760 min=601.126 max=601.126 mean=601.126
  DUCT MVHR-03|Fan:Fresh Air Fan->Damper:3.15444375498756               var3  n=8760 min=-5.900 max=30.600 mean=10.000
  DUCT MVHR-03|Fan:Fresh Air Fan->Damper:3.15444375498756               var4  n=8760 min=0.002 max=0.014 mean=0.006
  DUCT MVHR-03|Fan:Fresh Air Fan->Damper:3.15444375498756               var5  n=8760 min=33.000 max=100.000 mean=79.723
  DUCT MVHR-03|Fan:Fresh Air Fan->Damper:3.15444375498756               var6  n=8760 min=-6.051 max=22.561 mean=8.124
  DUCT MVHR-03|Fan:Fresh Air Fan->Damper:3.15444375498756               var7  n=8760 min=-0.606 max=65.504 mean=25.599
  DUCT MVHR-03|Fan:Fresh Air Fan->Damper:3.15444375498756               var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-02|SystemZone:Kitchen_4->Junction:Part O Branch Junction    var1  n=8760 min=63.000 max=63.000 mean=63.000
  DUCT MVHR-02|SystemZone:Kitchen_4->Junction:Part O Branch Junction    var2  n=8760 min=-198.224 max=-198.224 mean=-198.224
  DUCT MVHR-02|SystemZone:Kitchen_4->Junction:Part O Branch Junction    var3  n=8760 min=9.823 max=34.074 mean=16.681
  DUCT MVHR-02|SystemZone:Kitchen_4->Junction:Part O Branch Junction    var4  n=8760 min=0.002 max=0.014 mean=0.006
  DUCT MVHR-02|SystemZone:Kitchen_4->Junction:Part O Branch Junction    var5  n=8760 min=23.513 max=87.028 mean=53.601
  DUCT MVHR-02|SystemZone:Kitchen_4->Junction:Part O Branch Junction    var6  n=8760 min=4.093 max=23.187 mean=11.550
  DUCT MVHR-02|SystemZone:Kitchen_4->Junction:Part O Branch Junction    var7  n=8760 min=16.551 max=67.785 mean=32.978
  DUCT MVHR-02|SystemZone:Kitchen_4->Junction:Part O Branch Junction    var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-02|Junction:Part O Branch Junction->Fan:Return Air Fan      var1  n=8760 min=63.000 max=63.000 mean=63.000
  DUCT MVHR-02|Junction:Part O Branch Junction->Fan:Return Air Fan      var2  n=8760 min=-200.592 max=-200.592 mean=-200.592
  DUCT MVHR-02|Junction:Part O Branch Junction->Fan:Return Air Fan      var3  n=8760 min=11.925 max=33.103 mean=19.119
  DUCT MVHR-02|Junction:Part O Branch Junction->Fan:Return Air Fan      var4  n=8760 min=0.003 max=0.015 mean=0.007
  DUCT MVHR-02|Junction:Part O Branch Junction->Fan:Return Air Fan      var5  n=8760 min=21.514 max=80.970 mean=48.303
  DUCT MVHR-02|Junction:Part O Branch Junction->Fan:Return Air Fan      var6  n=8760 min=5.492 max=23.184 mean=12.884
  DUCT MVHR-02|Junction:Part O Branch Junction->Fan:Return Air Fan      var7  n=8760 min=19.250 max=67.804 mean=36.250
  DUCT MVHR-02|Junction:Part O Branch Junction->Fan:Return Air Fan      var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-02|Junction:Part O Branch Junction->Damper:35.7443272437061 var1  n=8760 min=55.000 max=55.000 mean=55.000
  DUCT MVHR-02|Junction:Part O Branch Junction->Damper:35.7443272437061 var2  n=8760 min=-198.224 max=-198.224 mean=-198.224
  DUCT MVHR-02|Junction:Part O Branch Junction->Damper:35.7443272437061 var3  n=8760 min=9.823 max=34.074 mean=16.681
  DUCT MVHR-02|Junction:Part O Branch Junction->Damper:35.7443272437061 var4  n=8760 min=0.002 max=0.014 mean=0.006
  DUCT MVHR-02|Junction:Part O Branch Junction->Damper:35.7443272437061 var5  n=8760 min=23.513 max=87.028 mean=53.601
  DUCT MVHR-02|Junction:Part O Branch Junction->Damper:35.7443272437061 var6  n=8760 min=4.093 max=23.187 mean=11.550
  DUCT MVHR-02|Junction:Part O Branch Junction->Damper:35.7443272437061 var7  n=8760 min=16.551 max=67.785 mean=32.978
  DUCT MVHR-02|Junction:Part O Branch Junction->Damper:35.7443272437061 var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-02|SystemZone:Bedroom 2_3->Damper:3.15233131035354          var1  n=8760 min=63.000 max=63.000 mean=63.000
  DUCT MVHR-02|SystemZone:Bedroom 2_3->Damper:3.15233131035354          var2  n=8760 min=201.184 max=201.184 mean=201.184
